type,GEOID,racial_majority,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Zip Code,76574,Other,02/2022,0,0,0,
Zip Code,76574,Other,03/2022,0,0,0,
Zip Code,76574,Other,04/2022,0,0,0,
Zip Code,76574,Other,05/2022,0,0,0,
Zip Code,76574,Other,06/2022,0,0,0,
Zip Code,76574,Other,07/2022,0,0,0,
Zip Code,76574,Other,08/2022,0,0,0,
Zip Code,76574,Other,09/2022,0,0,0,
Zip Code,76574,Other,10/2022,0,0,0,
Zip Code,76574,Other,11/2022,0,0,0,
Zip Code,76574,Other,12/2022,0,0,0,
Zip Code,76574,Other,01/2023,0,0,0,
Zip Code,76574,Other,02/2023,0,0,0,
Zip Code,76574,Other,03/2023,0,0,0,
Zip Code,76574,Other,04/2023,0,0,0,
Zip Code,76574,Other,05/2023,0,0,0,
Zip Code,76574,Other,06/2023,0,0,0,
Zip Code,76574,Other,07/2023,0,0,0,
Zip Code,76574,Other,08/2023,0,0,0,
Zip Code,76574,Other,09/2023,0,0,0,
Zip Code,76574,Other,10/2023,0,0,0,
Zip Code,76574,Other,11/2023,0,0,0,
Zip Code,76574,Other,12/2023,0,0,0,
Zip Code,76574,Other,01/2024,0,0,0,
Zip Code,76574,Other,02/2024,0,0,0,
Zip Code,76574,Other,03/2024,0,0,0,
Zip Code,76574,Other,04/2024,0,0,0,
Zip Code,76574,Other,05/2024,0,0,0,
Zip Code,76574,Other,06/2024,0,0,0,
Zip Code,76574,Other,07/2024,0,0,0,
Zip Code,76574,Other,08/2024,0,0,0,
Zip Code,76574,Other,09/2024,0,0,0,
Zip Code,76574,Other,10/2024,0,0,0,
Zip Code,76574,Other,11/2024,0,0,0,
Zip Code,76574,Other,12/2024,0,0,0,
Zip Code,76574,Other,01/2025,0,0,0,
Zip Code,76574,Other,02/2025,0,0,0,
Zip Code,76574,Other,03/2025,0,0,0,
Zip Code,76574,Other,04/2025,0,0,0,
Zip Code,76574,Other,05/2025,0,0,0,
Zip Code,76574,Other,06/2025,0,0,0,
Zip Code,76574,Other,07/2025,0,0,0,2025-07-05
Zip Code,78610,White,01/2020,0,0,0.5,
Zip Code,78610,White,02/2020,0,0,0.667,
Zip Code,78610,White,03/2020,0,0,0,
Zip Code,78610,White,04/2020,0,0,0.167,
Zip Code,78610,White,05/2020,0,0,0.5,
Zip Code,78610,White,06/2020,0,0,0.833,
Zip Code,78610,White,07/2020,0,0,1,
Zip Code,78610,White,08/2020,0,0,0.5,
Zip Code,78610,White,09/2020,0,0,0.5,
Zip Code,78610,White,10/2020,0,0,1.167,
Zip Code,78610,White,11/2020,0,0,0.833,
Zip Code,78610,White,12/2020,0,0,1.167,
Zip Code,78610,White,01/2021,0,0,0.5,
Zip Code,78610,White,02/2021,0,0,0.667,
Zip Code,78610,White,03/2021,0,0,0,
Zip Code,78610,White,04/2021,0,0,0.167,
Zip Code,78610,White,05/2021,0,0,0.5,
Zip Code,78610,White,06/2021,0,0,0.833,
Zip Code,78610,White,07/2021,0,0,1,
Zip Code,78610,White,08/2021,0,0,0.5,
Zip Code,78610,White,09/2021,0,0,0.5,
Zip Code,78610,White,10/2021,0,0,1.167,
Zip Code,78610,White,11/2021,0,0,0.833,
Zip Code,78610,White,12/2021,0,0,1.167,
Zip Code,78610,White,01/2022,0,0,0.5,
Zip Code,78610,White,02/2022,0,0,0.667,
Zip Code,78610,White,03/2022,0,0,0,
Zip Code,78610,White,04/2022,0,0,0.167,
Zip Code,78610,White,05/2022,0,0,0.5,
Zip Code,78610,White,06/2022,0,0,0.833,
Zip Code,78610,White,07/2022,0,0,1,
Zip Code,78610,White,08/2022,0,0,0.5,
Zip Code,78610,White,09/2022,0,0,0.5,
Zip Code,78610,White,10/2022,0,0,1.167,
Zip Code,78610,White,11/2022,0,0,0.833,
Zip Code,78610,White,12/2022,0,0,1.167,
Zip Code,78610,White,01/2023,0,0,0.5,
Zip Code,78610,White,02/2023,0,0,0.667,
Zip Code,78610,White,03/2023,0,0,0,
Zip Code,78610,White,04/2023,0,0,0.167,
Zip Code,78610,White,05/2023,0,0,0.5,
Zip Code,78610,White,06/2023,0,0,0.833,
Zip Code,78610,White,07/2023,0,0,1,
Zip Code,78610,White,08/2023,0,0,0.5,
Zip Code,78610,White,09/2023,0,0,0.5,
Zip Code,78610,White,10/2023,0,0,1.167,
Zip Code,78610,White,11/2023,0,0,0.833,
Zip Code,78610,White,12/2023,0,0,1.167,
Zip Code,78610,White,01/2024,0,0,0.5,
Zip Code,78610,White,02/2024,0,0,0.667,
Zip Code,78610,White,03/2024,0,0,0,
Zip Code,78610,White,04/2024,0,0,0.167,
Zip Code,78610,White,05/2024,0,0,0.5,
Zip Code,78610,White,06/2024,0,0,0.833,
Zip Code,78610,White,07/2024,0,0,1,
Zip Code,78610,White,08/2024,0,0,0.5,
Zip Code,78610,White,09/2024,0,0,0.5,
Zip Code,78610,White,10/2024,0,0,1.167,
Zip Code,78610,White,11/2024,0,0,0.833,
Zip Code,78610,White,12/2024,0,0,1.167,
Zip Code,78610,White,01/2025,0,0,0.5,
Zip Code,78610,White,02/2025,0,0,0.667,
Zip Code,78610,White,03/2025,0,0,0,
Zip Code,78610,White,04/2025,0,0,0.167,
Zip Code,78610,White,05/2025,0,0,0.5,
Zip Code,78610,White,06/2025,0,0,0.833,
Zip Code,78610,White,07/2025,0,0,0,2025-07-05
Zip Code,78612,Hispanic,01/2020,0,0,0.5,
Zip Code,78612,Hispanic,02/2020,0,0,0.333,
Zip Code,78612,Hispanic,03/2020,0,0,0,
Zip Code,78612,Hispanic,04/2020,0,0,0.5,
Zip Code,78612,Hispanic,05/2020,0,0,0,
Zip Code,78612,Hispanic,06/2020,0,0,0,
Zip Code,78612,Hispanic,07/2020,0,0,0.167,
Zip Code,78612,Hispanic,08/2020,0,0,0.167,
Zip Code,78612,Hispanic,09/2020,0,0,0.5,
Zip Code,78612,Hispanic,10/2020,0,0,0.333,
Zip Code,78612,Hispanic,11/2020,0,0,0.333,
Zip Code,78612,Hispanic,12/2020,0,0,0,
Zip Code,78612,Hispanic,01/2021,0,0,0.5,
Zip Code,78612,Hispanic,02/2021,0,0,0.333,
Zip Code,78612,Hispanic,03/2021,0,0,0,
Zip Code,78612,Hispanic,04/2021,0,0,0.5,
Zip Code,78612,Hispanic,05/2021,0,0,0,
Zip Code,78612,Hispanic,06/2021,0,0,0,
Zip Code,78612,Hispanic,07/2021,0,0,0.167,
Zip Code,78612,Hispanic,08/2021,0,0,0.167,
Zip Code,78612,Hispanic,09/2021,0,0,0.5,
Zip Code,78612,Hispanic,10/2021,0,0,0.333,
Zip Code,78612,Hispanic,11/2021,0,0,0.333,
Zip Code,78612,Hispanic,12/2021,0,0,0,
Zip Code,78612,Hispanic,01/2022,0,0,0.5,
Zip Code,78612,Hispanic,02/2022,0,0,0.333,
Zip Code,78612,Hispanic,03/2022,0,0,0,
Zip Code,78612,Hispanic,04/2022,0,0,0.5,
Zip Code,78612,Hispanic,05/2022,0,0,0,
Zip Code,78612,Hispanic,06/2022,0,0,0,
Zip Code,78612,Hispanic,07/2022,0,0,0.167,
Zip Code,78612,Hispanic,08/2022,0,0,0.167,
Zip Code,78612,Hispanic,09/2022,0,0,0.5,
Zip Code,78612,Hispanic,10/2022,0,0,0.333,
Zip Code,78612,Hispanic,11/2022,0,0,0.333,
Zip Code,78612,Hispanic,12/2022,0,0,0,
Zip Code,78612,Hispanic,01/2023,0,0,0.5,
Zip Code,78612,Hispanic,02/2023,0,0,0.333,
Zip Code,78612,Hispanic,03/2023,0,0,0,
Zip Code,78612,Hispanic,04/2023,0,0,0.5,
Zip Code,78612,Hispanic,05/2023,0,0,0,
Zip Code,78612,Hispanic,06/2023,0,0,0,
Zip Code,78612,Hispanic,07/2023,0,0,0.167,
Zip Code,78612,Hispanic,08/2023,0,0,0.167,
Zip Code,78612,Hispanic,09/2023,0,0,0.5,
Zip Code,78612,Hispanic,10/2023,0,0,0.333,
Zip Code,78612,Hispanic,11/2023,0,0,0.333,
Zip Code,78612,Hispanic,12/2023,0,0,0,
Zip Code,78612,Hispanic,01/2024,0,0,0.5,
Zip Code,78612,Hispanic,02/2024,0,0,0.333,
Zip Code,78612,Hispanic,03/2024,0,0,0,
Zip Code,78612,Hispanic,04/2024,0,0,0.5,
Zip Code,78612,Hispanic,05/2024,0,0,0,
Zip Code,78612,Hispanic,06/2024,0,0,0,
Zip Code,78612,Hispanic,07/2024,0,0,0.167,
Zip Code,78612,Hispanic,08/2024,0,0,0.167,
Zip Code,78612,Hispanic,09/2024,0,0,0.5,
Zip Code,78612,Hispanic,10/2024,0,0,0.333,
Zip Code,78612,Hispanic,11/2024,0,0,0.333,
Zip Code,78612,Hispanic,12/2024,0,0,0,
Zip Code,78612,Hispanic,01/2025,0,0,0.5,
Zip Code,78612,Hispanic,02/2025,0,0,0.333,
Zip Code,78612,Hispanic,03/2025,0,0,0,
Zip Code,78612,Hispanic,04/2025,0,0,0.5,
Zip Code,78612,Hispanic,05/2025,0,0,0,
Zip Code,78612,Hispanic,06/2025,0,0,0,
Zip Code,78612,Hispanic,07/2025,0,0,0,2025-07-05
Zip Code,78613,White,01/2020,0,0,0.333,
Zip Code,78613,White,02/2020,0,0,0.167,
Zip Code,78613,White,03/2020,0,0,0.167,
Zip Code,78613,White,04/2020,0,0,0.333,
Zip Code,78613,White,05/2020,0,0,0.667,
Zip Code,78613,White,06/2020,0,0,0.667,
Zip Code,78613,White,07/2020,0,0,0.5,
Zip Code,78613,White,08/2020,0,0,0.167,
Zip Code,78613,White,09/2020,0,0,0.667,
Zip Code,78613,White,10/2020,0,0,0.5,
Zip Code,78613,White,11/2020,0,0,0.667,
Zip Code,78613,White,12/2020,0,0,0.667,
Zip Code,78613,White,01/2021,0,0,0.333,
Zip Code,78613,White,02/2021,0,0,0.167,
Zip Code,78613,White,03/2021,0,0,0.167,
Zip Code,78613,White,04/2021,0,0,0.333,
Zip Code,78613,White,05/2021,0,0,0.667,
Zip Code,78613,White,06/2021,0,0,0.667,
Zip Code,78613,White,07/2021,0,0,0.5,
Zip Code,78613,White,08/2021,0,0,0.167,
Zip Code,78613,White,09/2021,0,0,0.667,
Zip Code,78613,White,10/2021,0,0,0.5,
Zip Code,78613,White,11/2021,0,0,0.667,
Zip Code,78613,White,12/2021,0,0,0.667,
Zip Code,78613,White,01/2022,0,0,0.333,
Zip Code,78613,White,02/2022,0,0,0.167,
Zip Code,78613,White,03/2022,0,0,0.167,
Zip Code,78613,White,04/2022,0,0,0.333,
Zip Code,78613,White,05/2022,0,0,0.667,
Zip Code,78613,White,06/2022,0,0,0.667,
Zip Code,78613,White,07/2022,0,0,0.5,
Zip Code,78613,White,08/2022,0,0,0.167,
Zip Code,78613,White,09/2022,0,0,0.667,
Zip Code,78613,White,10/2022,0,0,0.5,
Zip Code,78613,White,11/2022,0,0,0.667,
Zip Code,78613,White,12/2022,0,0,0.667,
Zip Code,78613,White,01/2023,0,0,0.333,
Zip Code,78613,White,02/2023,0,0,0.167,
Zip Code,78613,White,03/2023,0,0,0.167,
Zip Code,78613,White,04/2023,0,0,0.333,
Zip Code,78613,White,05/2023,0,0,0.667,
Zip Code,78613,White,06/2023,0,0,0.667,
Zip Code,78613,White,07/2023,0,0,0.5,
Zip Code,78613,White,08/2023,0,0,0.167,
Zip Code,78613,White,09/2023,0,0,0.667,
Zip Code,78613,White,10/2023,0,0,0.5,
Zip Code,78613,White,11/2023,0,0,0.667,
Zip Code,78613,White,12/2023,0,0,0.667,
Zip Code,78613,White,01/2024,0,0,0.333,
Zip Code,78613,White,02/2024,0,0,0.167,
Zip Code,78613,White,03/2024,0,0,0.167,
Zip Code,78613,White,04/2024,0,0,0.333,
Zip Code,78613,White,05/2024,0,0,0.667,
Zip Code,78613,White,06/2024,0,0,0.667,
Zip Code,78613,White,07/2024,0,0,0.5,
Zip Code,78613,White,08/2024,0,0,0.167,
Zip Code,78613,White,09/2024,0,0,0.667,
Zip Code,78613,White,10/2024,0,0,0.5,
Zip Code,78613,White,11/2024,0,0,0.667,
Zip Code,78613,White,12/2024,0,0,0.667,
Zip Code,78613,White,01/2025,0,0,0.333,
Zip Code,78613,White,02/2025,0,0,0.167,
Zip Code,78613,White,03/2025,0,0,0.167,
Zip Code,78613,White,04/2025,0,0,0.333,
Zip Code,78613,White,05/2025,0,0,0.667,
Zip Code,78613,White,06/2025,0,0,0.667,
Zip Code,78613,White,07/2025,0,0,0.333,2025-07-05
Zip Code,78615,White,01/2020,0,0,0.333,
Zip Code,78615,White,02/2020,0,0,0.167,
Zip Code,78615,White,03/2020,0,0,0,
Zip Code,78615,White,04/2020,0,0,0,
Zip Code,78615,White,05/2020,0,0,0.167,
Zip Code,78615,White,06/2020,0,0,0,
Zip Code,78615,White,07/2020,0,0,0.167,
Zip Code,78615,White,08/2020,0,0,0.167,
Zip Code,78615,White,09/2020,0,0,0.167,
Zip Code,78615,White,10/2020,0,0,0.333,
Zip Code,78615,White,11/2020,0,0,0,
Zip Code,78615,White,12/2020,0,0,0.167,
Zip Code,78615,White,01/2021,0,0,0.333,
Zip Code,78615,White,02/2021,0,0,0.167,
Zip Code,78615,White,03/2021,0,0,0,
Zip Code,78615,White,04/2021,0,0,0,
Zip Code,78615,White,05/2021,0,0,0.167,
Zip Code,78615,White,06/2021,0,0,0,
Zip Code,78615,White,07/2021,0,0,0.167,
Zip Code,78615,White,08/2021,0,0,0.167,
Zip Code,78615,White,09/2021,0,0,0.167,
Zip Code,78615,White,10/2021,0,0,0.333,
Zip Code,78615,White,11/2021,0,0,0,
Zip Code,78615,White,12/2021,0,0,0.167,
Zip Code,78615,White,01/2022,0,0,0.333,
Zip Code,78615,White,02/2022,0,0,0.167,
Zip Code,78615,White,03/2022,0,0,0,
Zip Code,78615,White,04/2022,0,0,0,
Zip Code,78615,White,05/2022,0,0,0.167,
Zip Code,78615,White,06/2022,0,0,0,
Zip Code,78615,White,07/2022,0,0,0.167,
Zip Code,78615,White,08/2022,0,0,0.167,
Zip Code,78615,White,09/2022,0,0,0.167,
Zip Code,78615,White,10/2022,0,0,0.333,
Zip Code,78615,White,11/2022,0,0,0,
Zip Code,78615,White,12/2022,0,0,0.167,
Zip Code,78615,White,01/2023,0,0,0.333,
Zip Code,78615,White,02/2023,0,0,0.167,
Zip Code,78615,White,03/2023,0,0,0,
Zip Code,78615,White,04/2023,0,0,0,
Zip Code,78615,White,05/2023,0,0,0.167,
Zip Code,78615,White,06/2023,0,0,0,
Zip Code,78615,White,07/2023,0,0,0.167,
Zip Code,78615,White,08/2023,0,0,0.167,
Zip Code,78615,White,09/2023,0,0,0.167,
Zip Code,78615,White,10/2023,0,0,0.333,
Zip Code,78615,White,11/2023,0,0,0,
Zip Code,78615,White,12/2023,0,0,0.167,
Zip Code,78615,White,01/2024,0,0,0.333,
Zip Code,78615,White,02/2024,0,0,0.167,
Zip Code,78615,White,03/2024,0,0,0,
Zip Code,78615,White,04/2024,0,0,0,
Zip Code,78615,White,05/2024,0,0,0.167,
Zip Code,78615,White,06/2024,0,0,0,
Zip Code,78615,White,07/2024,0,0,0.167,
Zip Code,78615,White,08/2024,0,0,0.167,
Zip Code,78615,White,09/2024,0,0,0.167,
Zip Code,78615,White,10/2024,0,0,0.333,
Zip Code,78615,White,11/2024,0,0,0,
Zip Code,78615,White,12/2024,0,0,0.167,
Zip Code,78615,White,01/2025,0,0,0.333,
Zip Code,78615,White,02/2025,0,0,0.167,
Zip Code,78615,White,03/2025,0,0,0,
Zip Code,78615,White,04/2025,0,0,0,
Zip Code,78615,White,05/2025,0,0,0.167,
Zip Code,78615,White,06/2025,0,0,0,
Zip Code,78615,White,07/2025,0,0,0,2025-07-05
Zip Code,78616,Hispanic,01/2020,0,0,0,
Zip Code,78616,Hispanic,02/2020,0,0,0,
Zip Code,78616,Hispanic,03/2020,0,0,0,
Zip Code,78616,Hispanic,04/2020,0,0,0.167,
Zip Code,78616,Hispanic,05/2020,0,0,0,
Zip Code,78616,Hispanic,06/2020,0,0,0.333,
Zip Code,78616,Hispanic,07/2020,0,0,0,
Zip Code,78616,Hispanic,08/2020,0,0,0,
Zip Code,78616,Hispanic,09/2020,0,0,0.167,
Zip Code,78616,Hispanic,10/2020,0,0,0,
Zip Code,78616,Hispanic,11/2020,0,0,0,
Zip Code,78616,Hispanic,12/2020,0,0,0,
Zip Code,78616,Hispanic,01/2021,0,0,0,
Zip Code,78616,Hispanic,02/2021,0,0,0,
Zip Code,78616,Hispanic,03/2021,0,0,0,
Zip Code,78616,Hispanic,04/2021,0,0,0.167,
Zip Code,78616,Hispanic,05/2021,0,0,0,
Zip Code,78616,Hispanic,06/2021,0,0,0.333,
Zip Code,78616,Hispanic,07/2021,0,0,0,
Zip Code,78616,Hispanic,08/2021,0,0,0,
Zip Code,78616,Hispanic,09/2021,0,0,0.167,
Zip Code,78616,Hispanic,10/2021,0,0,0,
Zip Code,78616,Hispanic,11/2021,0,0,0,
Zip Code,78616,Hispanic,12/2021,0,0,0,
Zip Code,78616,Hispanic,01/2022,0,0,0,
Zip Code,78616,Hispanic,02/2022,0,0,0,
Zip Code,78616,Hispanic,03/2022,0,0,0,
Zip Code,78616,Hispanic,04/2022,0,0,0.167,
Zip Code,78616,Hispanic,05/2022,0,0,0,
Zip Code,78616,Hispanic,06/2022,0,0,0.333,
Zip Code,78616,Hispanic,07/2022,0,0,0,
Zip Code,78616,Hispanic,08/2022,0,0,0,
Zip Code,78616,Hispanic,09/2022,0,0,0.167,
Zip Code,78616,Hispanic,10/2022,0,0,0,
Zip Code,78616,Hispanic,11/2022,0,0,0,
Zip Code,78616,Hispanic,12/2022,0,0,0,
Zip Code,78616,Hispanic,01/2023,0,0,0,
Zip Code,78616,Hispanic,02/2023,0,0,0,
Zip Code,78616,Hispanic,03/2023,0,0,0,
Zip Code,78616,Hispanic,04/2023,0,0,0.167,
Zip Code,78616,Hispanic,05/2023,0,0,0,
Zip Code,78616,Hispanic,06/2023,0,0,0.333,
Zip Code,78616,Hispanic,07/2023,0,0,0,
Zip Code,78616,Hispanic,08/2023,0,0,0,
Zip Code,78616,Hispanic,09/2023,0,0,0.167,
Zip Code,78616,Hispanic,10/2023,0,0,0,
Zip Code,78616,Hispanic,11/2023,0,0,0,
Zip Code,78616,Hispanic,12/2023,0,0,0,
Zip Code,78616,Hispanic,01/2024,0,0,0,
Zip Code,78616,Hispanic,02/2024,0,0,0,
Zip Code,78616,Hispanic,03/2024,0,0,0,
Zip Code,78616,Hispanic,04/2024,0,0,0.167,
Zip Code,78616,Hispanic,05/2024,0,0,0,
Zip Code,78616,Hispanic,06/2024,0,0,0.333,
Zip Code,78616,Hispanic,07/2024,0,0,0,
Zip Code,78616,Hispanic,08/2024,0,0,0,
Zip Code,78616,Hispanic,09/2024,0,0,0.167,
Zip Code,78616,Hispanic,10/2024,0,0,0,
Zip Code,78616,Hispanic,11/2024,0,0,0,
Zip Code,78616,Hispanic,12/2024,0,0,0,
Zip Code,78616,Hispanic,01/2025,0,0,0,
Zip Code,78616,Hispanic,02/2025,0,0,0,
Zip Code,78616,Hispanic,03/2025,0,0,0,
Zip Code,78616,Hispanic,04/2025,0,0,0.167,
Zip Code,78616,Hispanic,05/2025,0,0,0,
Zip Code,78616,Hispanic,06/2025,0,0,0.333,
Zip Code,78616,Hispanic,07/2025,0,0,0,2025-07-05
Zip Code,78617,Hispanic,01/2020,0,0,9,
Zip Code,78617,Hispanic,02/2020,0,0,9,
Zip Code,78617,Hispanic,03/2020,0,0,7,
Zip Code,78617,Hispanic,04/2020,0,0,7.833,
Zip Code,78617,Hispanic,05/2020,0,0,9,
Zip Code,78617,Hispanic,06/2020,0,0,11.167,
Zip Code,78617,Hispanic,07/2020,0,0,11.5,
Zip Code,78617,Hispanic,08/2020,0,0,9.333,
Zip Code,78617,Hispanic,09/2020,0,0,10.167,
Zip Code,78617,Hispanic,10/2020,0,0,7.833,
Zip Code,78617,Hispanic,11/2020,0,0,9,
Zip Code,78617,Hispanic,12/2020,0,0,7.333,
Zip Code,78617,Hispanic,01/2021,0,0,9,
Zip Code,78617,Hispanic,02/2021,0,0,9,
Zip Code,78617,Hispanic,03/2021,0,0,7,
Zip Code,78617,Hispanic,04/2021,0,0,7.833,
Zip Code,78617,Hispanic,05/2021,0,0,9,
Zip Code,78617,Hispanic,06/2021,0,0,11.167,
Zip Code,78617,Hispanic,07/2021,0,0,11.5,
Zip Code,78617,Hispanic,08/2021,0,0,9.333,
Zip Code,78617,Hispanic,09/2021,0,0,10.167,
Zip Code,78617,Hispanic,10/2021,0,0,7.833,
Zip Code,78617,Hispanic,11/2021,0,0,9,
Zip Code,78617,Hispanic,12/2021,0,0,7.333,
Zip Code,78617,Hispanic,01/2022,0,0,9,
Zip Code,78617,Hispanic,02/2022,0,0,9,
Zip Code,78617,Hispanic,03/2022,0,0,7,
Zip Code,78617,Hispanic,04/2022,0,0,7.833,
Zip Code,78617,Hispanic,05/2022,0,0,9,
Zip Code,78617,Hispanic,06/2022,0,0,11.167,
Zip Code,78617,Hispanic,07/2022,0,0,11.5,
Zip Code,78617,Hispanic,08/2022,0,0,9.333,
Zip Code,78617,Hispanic,09/2022,0,0,10.167,
Zip Code,78617,Hispanic,10/2022,0,0,7.833,
Zip Code,78617,Hispanic,11/2022,0,0,9,
Zip Code,78617,Hispanic,12/2022,0,0,7.333,
Zip Code,78617,Hispanic,01/2023,0,0,9,
Zip Code,78617,Hispanic,02/2023,0,0,9,
Zip Code,78617,Hispanic,03/2023,0,0,7,
Zip Code,78617,Hispanic,04/2023,0,0,7.833,
Zip Code,78617,Hispanic,05/2023,0,0,9,
Zip Code,78617,Hispanic,06/2023,0,0,11.167,
Zip Code,78617,Hispanic,07/2023,0,0,11.5,
Zip Code,78617,Hispanic,08/2023,0,0,9.333,
Zip Code,78617,Hispanic,09/2023,0,0,10.167,
Zip Code,78617,Hispanic,10/2023,0,0,7.833,
Zip Code,78617,Hispanic,11/2023,0,0,9,
Zip Code,78617,Hispanic,12/2023,0,0,7.333,
Zip Code,78617,Hispanic,01/2024,0,0,9,
Zip Code,78617,Hispanic,02/2024,0,0,9,
Zip Code,78617,Hispanic,03/2024,0,0,7,
Zip Code,78617,Hispanic,04/2024,0,0,7.833,
Zip Code,78617,Hispanic,05/2024,0,0,9,
Zip Code,78617,Hispanic,06/2024,0,0,11.167,
Zip Code,78617,Hispanic,07/2024,0,0,11.5,
Zip Code,78617,Hispanic,08/2024,0,0,9.333,
Zip Code,78617,Hispanic,09/2024,0,0,10.167,
Zip Code,78617,Hispanic,10/2024,0,0,7.833,
Zip Code,78617,Hispanic,11/2024,0,0,9,
Zip Code,78617,Hispanic,12/2024,0,0,7.333,
Zip Code,78617,Hispanic,01/2025,0,0,9,
Zip Code,78617,Hispanic,02/2025,0,0,9,
Zip Code,78617,Hispanic,03/2025,0,0,7,
Zip Code,78617,Hispanic,04/2025,0,0,7.833,
Zip Code,78617,Hispanic,05/2025,0,0,9,
Zip Code,78617,Hispanic,06/2025,0,0,11.167,
Zip Code,78617,Hispanic,07/2025,0,0,1.667,2025-07-05
Zip Code,78620,White,01/2020,0,0,0,
Zip Code,78620,White,02/2020,0,0,0.333,
